timestamp,open,high,low,close,volume
2026-06-12 02:00:00,95000.0,95001.52758,94999.99998,95001.52756,78.79
2026-06-12 02:01:00,95001.52756,95009.0666,95001.52755,95009.06659,185.98
2026-06-12 02:02:00,95009.06659,95009.10518,95009.06655,95009.10514,68.95
2026-06-12 02:03:00,95009.10514,95018.64067,95009.10507,95018.64059,113.59
2026-06-12 02:04:00,95018.64059,95019.88067,95018.64048,95019.88056,167.1
2026-06-12 02:05:00,95019.88056,95019.88066,95015.37417,95015.37427,165.8
2026-06-12 02:06:00,95015.37427,95016.32921,95015.37424,95016.32917,93.27
2026-06-12 02:07:00,95016.32917,95016.32925,95013.60362,95013.60369,117.57
2026-06-12 02:08:00,95013.60369,95015.64355,95013.60369,95015.64355,98.71
2026-06-12 02:09:00,95015.64355,95015.6436,95010.31327,95010.31332,167.47
2026-06-12 02:10:00,95010.31332,95022.72929,95010.31329,95022.72926,289.42
2026-06-12 02:11:00,95022.72926,95033.10751,95022.72925,95033.1075,139.52
2026-06-12 02:12:00,95033.1075,95033.10754,95026.68336,95026.6834,181.8
2026-06-12 02:13:00,95026.6834,95026.68341,95014.15457,95014.15458,209.72
2026-06-12 02:14:00,95014.15458,95014.15459,95012.80939,95012.80941,120.01
2026-06-12 02:15:00,95012.80941,95016.96257,95012.8094,95016.96256,113.11
2026-06-12 02:16:00,95016.96256,95018.14639,95016.96256,95018.14639,120.61
2026-06-12 02:17:00,95018.14639,95018.14641,95008.93059,95008.93061,127.55
2026-06-12 02:18:00,95008.93061,95008.93065,94996.23746,94996.2375,176.29
2026-06-12 02:19:00,94996.2375,95010.59576,94996.23746,95010.59572,125.93
2026-06-12 02:20:00,95010.59572,95019.53724,95010.59571,95019.53723,128.74
2026-06-12 02:21:00,95019.53723,95019.5373,95006.25957,95006.25964,136.29
2026-06-12 02:22:00,95006.25964,95006.25964,95002.32809,95002.32809,180.31
2026-06-12 02:23:00,95002.32809,95002.32818,95000.96793,95000.96802,247.94
2026-06-12 02:24:00,95000.96802,95012.17168,95000.968,95012.17166,97.72
2026-06-12 02:25:00,95012.17166,95016.96838,95012.17158,95016.9683,192.87
2026-06-12 02:26:00,95016.9683,95016.96831,95003.03815,95003.03815,151.07
2026-06-12 02:27:00,95003.03815,95003.03818,95002.6454,95002.64544,192.84
2026-06-12 02:28:00,95002.64544,95002.64554,94997.22427,94997.22438,265.24
2026-06-12 02:29:00,94997.22438,95001.08438,94997.22435,95001.08435,150.06
2026-06-12 02:30:00,95001.08435,95001.08443,95000.96789,95000.96797,117.81
2026-06-12 02:31:00,95000.96797,95004.54231,95000.96795,95004.54228,154.67
2026-06-12 02:32:00,95004.54228,95005.63045,95004.54221,95005.63038,111.08
2026-06-12 02:33:00,95005.63038,95012.77203,95005.63036,95012.77201,178.28
2026-06-12 02:34:00,95012.77201,95012.77207,95008.73662,95008.73668,181.25
2026-06-12 02:35:00,95008.73668,95010.1371,95008.73664,95010.13706,119.92
2026-06-12 02:36:00,95010.13706,95010.13711,95005.60917,95005.60922,181.14
2026-06-12 02:37:00,95005.60922,95005.60927,95002.97543,95002.97548,135.74
2026-06-12 02:38:00,95002.97548,95002.9755,94999.98916,94999.98919,187.12
2026-06-12 02:39:00,94999.98919,94999.98924,94998.8972,94998.89726,184.08
2026-06-12 02:40:00,94998.89726,94998.89728,94990.74181,94990.74183,96.02
2026-06-12 02:41:00,94990.74183,94991.31735,94990.74168,94991.3172,97.9
2026-06-12 02:42:00,94991.3172,94997.63735,94991.31716,94997.63731,157.94
2026-06-12 02:43:00,94997.63731,94997.63744,94992.75445,94992.75458,132.04
2026-06-12 02:44:00,94992.75458,94992.75461,94978.15198,94978.15201,152.81
2026-06-12 02:45:00,94978.15201,94978.15202,94970.47925,94970.47925,226.66
2026-06-12 02:46:00,94970.47925,94971.76771,94970.47925,94971.7677,68.57
2026-06-12 02:47:00,94971.7677,94971.76773,94967.83819,94967.83821,124.83
2026-06-12 02:48:00,94967.83821,94970.01788,94967.83814,94970.01781,102.16
2026-06-12 02:49:00,94970.01781,94970.43537,94970.01775,94970.43531,155.39
2026-06-12 02:50:00,94970.43531,94981.33471,94970.43522,94981.33462,129.6
2026-06-12 02:51:00,94981.33462,94990.24854,94981.33462,94990.24853,200.58
2026-06-12 02:52:00,94990.24853,94990.24861,94988.24917,94988.24925,68.84
2026-06-12 02:53:00,94988.24925,94988.2493,94982.56977,94982.56982,127.8
2026-06-12 02:54:00,94982.56982,94982.56987,94978.23474,94978.23479,101.13
2026-06-12 02:55:00,94978.23479,94978.89237,94978.23475,94978.89233,153.27
2026-06-12 02:56:00,94978.89233,94985.97666,94978.89231,94985.97664,219.65
2026-06-12 02:57:00,94985.97664,94985.97677,94984.10937,94984.1095,141.71
2026-06-12 02:58:00,94984.1095,94984.21669,94984.10947,94984.21666,89.88
2026-06-12 02:59:00,94984.21666,94984.62437,94984.21663,94984.62434,214.52
2026-06-12 03:00:00,94984.62434,94984.62436,94980.52347,94980.5235,91.64
2026-06-12 03:01:00,94980.5235,94980.52351,94974.18445,94974.18446,150.55
2026-06-12 03:02:00,94974.18446,94977.71815,94974.18439,94977.71808,235.06
2026-06-12 03:03:00,94977.71808,94977.71811,94970.66263,94970.66267,109.99
2026-06-12 03:04:00,94970.66267,94970.6627,94966.81788,94966.81792,194.98
2026-06-12 03:05:00,94966.81792,94977.6106,94966.81782,94977.6105,169.25
2026-06-12 03:06:00,94977.6105,94983.18244,94977.61049,94983.18242,108.24
2026-06-12 03:07:00,94983.18242,94983.18245,94964.62708,94964.62712,101.93
2026-06-12 03:08:00,94964.62712,94964.62719,94963.87014,94963.87021,126.94
2026-06-12 03:09:00,94963.87021,94964.87866,94963.87012,94964.87857,117.51
2026-06-12 03:10:00,94964.87857,94964.8786,94962.22092,94962.22095,202.2
2026-06-12 03:11:00,94962.22095,94965.26524,94962.22088,94965.26518,98.18
2026-06-12 03:12:00,94965.26518,94965.26518,94956.53251,94956.53252,103.84
2026-06-12 03:13:00,94956.53252,94959.95818,94956.53239,94959.95804,201.84
2026-06-12 03:14:00,94959.95804,94965.84366,94959.958,94965.84361,301.53
2026-06-12 03:15:00,94965.84361,94971.08078,94965.84359,94971.08077,118.88
2026-06-12 03:16:00,94971.08077,94975.86088,94971.08073,94975.86084,177.48
2026-06-12 03:17:00,94975.86084,94975.86084,94971.4546,94971.4546,122.37
2026-06-12 03:18:00,94971.4546,94976.48095,94971.45458,94976.48094,194.84
2026-06-12 03:19:00,94976.48094,94980.16959,94976.48088,94980.16953,80.64
2026-06-12 03:20:00,94980.16953,94983.15774,94980.1695,94983.1577,223.23
2026-06-12 03:21:00,94983.1577,94983.15777,94971.15351,94971.15357,177.59
2026-06-12 03:22:00,94971.15357,94971.15359,94966.27347,94966.27349,105.98
2026-06-12 03:23:00,94966.27349,94966.27353,94952.17526,94952.17531,121.88
2026-06-12 03:24:00,94952.17531,94965.26931,94952.17526,94965.26926,207.51
2026-06-12 03:25:00,94965.26926,94977.35085,94965.26924,94977.35083,211.61
2026-06-12 03:26:00,94977.35083,94989.35611,94977.35082,94989.3561,121.68
2026-06-12 03:27:00,94989.3561,94994.86831,94989.35609,94994.8683,125.93
2026-06-12 03:28:00,94994.8683,94994.86837,94986.00517,94986.00524,118.02
2026-06-12 03:29:00,94986.00524,94990.62454,94986.00523,94990.62452,173.29
2026-06-12 03:30:00,94990.62452,94997.97919,94990.62444,94997.97911,184.83
2026-06-12 03:31:00,94997.97911,94997.97912,94994.78238,94994.7824,124.3
2026-06-12 03:32:00,94994.7824,94994.78246,94983.49345,94983.49351,111.08
2026-06-12 03:33:00,94983.49351,94992.26695,94983.49351,94992.26695,318.33
2026-06-12 03:34:00,94992.26695,94993.61528,94992.26687,94993.6152,175.54
2026-06-12 03:35:00,94993.6152,94993.6152,94988.70769,94988.70769,132.52
2026-06-12 03:36:00,94988.70769,94992.0481,94988.70758,94992.048,114.09
2026-06-12 03:37:00,94992.048,94992.04809,94982.15957,94982.15966,154.75
2026-06-12 03:38:00,94982.15966,94982.15973,94977.3038,94977.30387,143.59
2026-06-12 03:39:00,94977.30387,94977.30393,94971.20169,94971.20175,178.12
2026-06-12 03:40:00,94971.20175,94972.12485,94971.20166,94972.12475,273.62
2026-06-12 03:41:00,94972.12475,94979.0137,94972.12475,94979.01369,200.08
2026-06-12 03:42:00,94979.01369,94987.67698,94979.01355,94987.67684,206.6
2026-06-12 03:43:00,94987.67684,94987.6769,94982.42061,94982.42067,88.96
2026-06-12 03:44:00,94982.42067,94986.91791,94982.4206,94986.91784,108.31
2026-06-12 03:45:00,94986.91784,94993.38887,94986.91777,94993.38879,167.39
2026-06-12 03:46:00,94993.38879,94993.3888,94989.97199,94989.972,108.05
2026-06-12 03:47:00,94989.972,94991.23984,94989.97196,94991.2398,221.35
2026-06-12 03:48:00,94991.2398,94991.23986,94990.92294,94990.923,123.01
2026-06-12 03:49:00,94990.923,94990.92303,94990.89694,94990.89697,80.27
2026-06-12 03:50:00,94990.89697,94990.89711,94982.73286,94982.73301,80.64
2026-06-12 03:51:00,94982.73301,94995.71522,94982.73297,94995.71518,179.71
2026-06-12 03:52:00,94995.71518,94995.71531,94993.54065,94993.54078,88.84
2026-06-12 03:53:00,94993.54078,94997.45704,94993.54071,94997.45697,130.6
2026-06-12 03:54:00,94997.45697,94997.457,94981.82056,94981.82059,157.02
2026-06-12 03:55:00,94981.82059,94985.44901,94981.82048,94985.4489,87.83
2026-06-12 03:56:00,94985.4489,94987.47772,94985.44877,94987.4776,94.93
2026-06-12 03:57:00,94987.4776,94991.90682,94987.47759,94991.90681,181.79
2026-06-12 03:58:00,94991.90681,94991.90688,94976.66673,94976.6668,77.16
2026-06-12 03:59:00,94976.6668,94976.66682,94974.42754,94974.42756,185.27
2026-06-12 04:00:00,94974.42756,94979.50378,94974.4275,94979.50372,106.78
2026-06-12 04:01:00,94979.50372,94984.91655,94979.50368,94984.9165,160.49
2026-06-12 04:02:00,94984.9165,94986.17704,94984.9164,94986.17694,240.03
2026-06-12 04:03:00,94986.17694,94986.17698,94983.98305,94983.9831,123.95
2026-06-12 04:04:00,94983.9831,94990.85176,94983.98305,94990.85171,202.63
2026-06-12 04:05:00,94990.85171,94990.85172,94985.28428,94985.28429,142.76
2026-06-12 04:06:00,94985.28429,94985.2843,94972.21714,94972.21716,249.77
2026-06-12 04:07:00,94972.21716,94972.21719,94967.00368,94967.00371,101.79
2026-06-12 04:08:00,94967.00371,94969.34866,94967.00366,94969.34861,169.23
2026-06-12 04:09:00,94969.34861,94976.44889,94969.34857,94976.44884,229.89
2026-06-12 04:10:00,94976.44884,94976.44897,94975.53986,94975.53999,139.84
2026-06-12 04:11:00,94975.53999,94975.54001,94969.69553,94969.69555,175.75
2026-06-12 04:12:00,94969.69555,94991.79277,94969.69554,94991.79276,131.53
2026-06-12 04:13:00,94991.79276,94991.79282,94977.9375,94977.93756,89.23
2026-06-12 04:14:00,94977.93756,94983.12133,94977.93754,94983.12131,156.86
2026-06-12 04:15:00,94983.12131,94991.23721,94983.12129,94991.23719,169.79
2026-06-12 04:16:00,94991.23719,94991.23721,94980.51372,94980.51375,186.25
2026-06-12 04:17:00,94980.51375,94990.83093,94980.51372,94990.83091,178.31
2026-06-12 04:18:00,94990.83091,94997.57348,94990.83074,94997.57332,248.85
2026-06-12 04:19:00,94997.57332,95000.0754,94997.57329,95000.07538,109.2
2026-06-12 04:20:00,95000.07538,95007.98884,95000.07532,95007.98879,101.09
2026-06-12 04:21:00,95007.98879,95017.47751,95007.98872,95017.47744,79.53
2026-06-12 04:22:00,95017.47744,95021.05631,95017.47743,95021.05629,159.5
2026-06-12 04:23:00,95021.05629,95021.05642,95014.62171,95014.62184,113.6
2026-06-12 04:24:00,95014.62184,95024.0241,95014.62176,95024.02403,131.89
2026-06-12 04:25:00,95024.02403,95024.02411,95019.82198,95019.82207,122.74
2026-06-12 04:26:00,95019.82207,95044.83021,95019.82195,95044.8301,163.96
2026-06-12 04:27:00,95044.8301,95058.22336,95044.83007,95058.22334,155.3
2026-06-12 04:28:00,95058.22334,95058.22335,95051.54529,95051.54529,216.2
2026-06-12 04:29:00,95051.54529,95056.38918,95051.54525,95056.38914,142.37
2026-06-12 04:30:00,95056.38914,95062.39085,95056.38912,95062.39084,236.99
2026-06-12 04:31:00,95062.39084,95062.39086,95061.17471,95061.17473,305.88
2026-06-12 04:32:00,95061.17473,95064.22847,95061.17467,95064.22841,164.83
2026-06-12 04:33:00,95064.22841,95064.22854,95059.78172,95059.78185,212.29
2026-06-12 04:34:00,95059.78185,95059.7819,95038.40125,95038.4013,201.82
2026-06-12 04:35:00,95038.4013,95038.40134,95028.21872,95028.21877,117.9
2026-06-12 04:36:00,95028.21877,95028.21885,95023.53073,95023.53081,138.01
2026-06-12 04:37:00,95023.53081,95023.53083,95015.82171,95015.82173,107.23
