timestamp,open,high,low,close,volume
2026-06-12 02:00:00,2.2,2.2,2.19993,2.19994,169.02
2026-06-12 02:01:00,2.19994,2.20012,2.19981,2.19999,149.74
2026-06-12 02:02:00,2.19999,2.2001,2.19997,2.20007,275.71
2026-06-12 02:03:00,2.20007,2.20025,2.20006,2.20024,77.06
2026-06-12 02:04:00,2.20024,2.2003,2.20004,2.2001,144.22
2026-06-12 02:05:00,2.2001,2.20037,2.20003,2.2003,86.1
2026-06-12 02:06:00,2.2003,2.20033,2.20022,2.20025,124.44
2026-06-12 02:07:00,2.20025,2.20041,2.20015,2.20031,111.02
2026-06-12 02:08:00,2.20031,2.20042,2.20024,2.20036,121.09
2026-06-12 02:09:00,2.20036,2.20045,2.20023,2.20032,88.88
2026-06-12 02:10:00,2.20032,2.20037,2.20005,2.2001,253.92
2026-06-12 02:11:00,2.2001,2.20028,2.20004,2.20022,182.57
2026-06-12 02:12:00,2.20022,2.20027,2.19986,2.19991,227.56
2026-06-12 02:13:00,2.19991,2.19997,2.19988,2.19994,286.59
2026-06-12 02:14:00,2.19994,2.20007,2.19986,2.2,92.27
2026-06-12 02:15:00,2.2,2.20017,2.19999,2.20017,90.89
2026-06-12 02:16:00,2.20017,2.2002,2.20013,2.20016,132.86
2026-06-12 02:17:00,2.20016,2.20018,2.20007,2.20008,151.68
2026-06-12 02:18:00,2.20008,2.20017,2.19976,2.19984,83.3
2026-06-12 02:19:00,2.19984,2.20001,2.19982,2.19999,319.15
2026-06-12 02:20:00,2.19999,2.20012,2.19992,2.20006,78.17
2026-06-12 02:21:00,2.20006,2.20031,2.20002,2.20027,128.48
2026-06-12 02:22:00,2.20027,2.2006,2.20025,2.20058,135.77
2026-06-12 02:23:00,2.20058,2.20065,2.20003,2.2001,122.57
2026-06-12 02:24:00,2.2001,2.20016,2.19987,2.19993,146.94
2026-06-12 02:25:00,2.19993,2.20005,2.19985,2.19997,161.26
2026-06-12 02:26:00,2.19997,2.20008,2.19996,2.20007,139.95
2026-06-12 02:27:00,2.20007,2.2001,2.20002,2.20004,80.12
2026-06-12 02:28:00,2.20004,2.20008,2.19978,2.19982,97.89
2026-06-12 02:29:00,2.19982,2.19983,2.19951,2.19952,172.53
2026-06-12 02:30:00,2.19952,2.1997,2.19945,2.19963,163.57
2026-06-12 02:31:00,2.19963,2.19968,2.19952,2.19957,101.38
2026-06-12 02:32:00,2.19957,2.19994,2.19947,2.19984,185.61
2026-06-12 02:33:00,2.19984,2.20005,2.19981,2.20001,96.31
