timestamp,open,high,low,close,volume
2026-06-10 08:20:00,2.2,2.20026,2.19997,2.20023,118.14
2026-06-10 08:25:00,2.20023,2.20033,2.20022,2.20032,205.47
2026-06-10 08:30:00,2.20032,2.20083,2.20031,2.20082,139.09
2026-06-10 08:35:00,2.20082,2.20092,2.20072,2.20082,167.91
2026-06-10 08:40:00,2.20082,2.20085,2.20048,2.20051,147.64
2026-06-10 08:45:00,2.20051,2.20053,2.20041,2.20044,200.42
2026-06-10 08:50:00,2.20044,2.20058,2.20031,2.20045,168.59
2026-06-10 08:55:00,2.20045,2.20078,2.2004,2.20073,330.9
2026-06-10 09:00:00,2.20073,2.20129,2.20062,2.20119,145.24
2026-06-10 09:05:00,2.20119,2.20136,2.20119,2.20136,107.33
2026-06-10 09:10:00,2.20136,2.20155,2.20126,2.20145,107.66
2026-06-10 09:15:00,2.20145,2.20152,2.20122,2.20129,94.6
2026-06-10 09:20:00,2.20129,2.2013,2.20098,2.201,165.58
2026-06-10 09:25:00,2.201,2.20105,2.20087,2.20093,144.48
2026-06-10 09:30:00,2.20093,2.20098,2.20081,2.20086,119.37
2026-06-10 09:35:00,2.20086,2.20093,2.2006,2.20067,128.0
2026-06-10 09:40:00,2.20067,2.20126,2.20061,2.20119,160.28
2026-06-10 09:45:00,2.20119,2.20123,2.20108,2.20112,136.04
2026-06-10 09:50:00,2.20112,2.20115,2.20106,2.20109,129.51
2026-06-10 09:55:00,2.20109,2.20134,2.201,2.20124,188.21
2026-06-10 10:00:00,2.20124,2.20139,2.20122,2.20137,208.3
2026-06-10 10:05:00,2.20137,2.20142,2.20136,2.20141,81.23
2026-06-10 10:10:00,2.20141,2.20156,2.20133,2.20148,77.06
2026-06-10 10:15:00,2.20148,2.2016,2.20128,2.2014,187.28
2026-06-10 10:20:00,2.2014,2.2014,2.20132,2.20133,266.38
2026-06-10 10:25:00,2.20133,2.20145,2.20123,2.20136,213.43
2026-06-10 10:30:00,2.20136,2.20142,2.20124,2.20131,89.38
2026-06-10 10:35:00,2.20131,2.20135,2.20096,2.201,132.85
2026-06-10 10:40:00,2.201,2.20109,2.2009,2.20099,142.44
2026-06-10 10:45:00,2.20099,2.20107,2.20044,2.20051,90.34
2026-06-10 10:50:00,2.20051,2.20055,2.2,2.20003,105.91
2026-06-10 10:55:00,2.20003,2.2001,2.20001,2.20008,202.45
2026-06-10 11:00:00,2.20008,2.20051,2.19995,2.20039,207.0
2026-06-10 11:05:00,2.20039,2.20045,2.20011,2.20017,125.52
2026-06-10 11:10:00,2.20017,2.20021,2.19973,2.19977,157.35
2026-06-10 11:15:00,2.19977,2.19984,2.19972,2.1998,173.48
2026-06-10 11:20:00,2.1998,2.20025,2.19975,2.20021,115.97
2026-06-10 11:25:00,2.20021,2.20027,2.20006,2.20012,127.84
2026-06-10 11:30:00,2.20012,2.20018,2.19984,2.1999,178.2
2026-06-10 11:35:00,2.1999,2.2001,2.19949,2.19969,175.95
2026-06-10 11:40:00,2.19969,2.19969,2.19959,2.1996,225.71
2026-06-10 11:45:00,2.1996,2.19975,2.19951,2.19967,110.5
2026-06-10 11:50:00,2.19967,2.19971,2.19965,2.19969,208.66
2026-06-10 11:55:00,2.19969,2.19971,2.19955,2.19958,391.22
2026-06-10 12:00:00,2.19958,2.19972,2.19956,2.1997,202.67
2026-06-10 12:05:00,2.1997,2.19976,2.19969,2.19975,126.07
2026-06-10 12:10:00,2.19975,2.1998,2.19972,2.19978,149.23
2026-06-10 12:15:00,2.19978,2.19987,2.19969,2.19978,120.6
2026-06-10 12:20:00,2.19978,2.19989,2.19969,2.1998,121.29
2026-06-10 12:25:00,2.1998,2.20001,2.19976,2.19997,111.85
2026-06-10 12:30:00,2.19997,2.20019,2.19995,2.20017,157.72
2026-06-10 12:35:00,2.20017,2.20024,2.20004,2.20011,142.11
2026-06-10 12:40:00,2.20011,2.20024,2.2001,2.20024,249.36
2026-06-10 12:45:00,2.20024,2.20033,2.20019,2.20028,127.09
2026-06-10 12:50:00,2.20028,2.20042,2.20028,2.20041,117.78
2026-06-10 12:55:00,2.20041,2.20045,2.20023,2.20027,74.07
2026-06-10 13:00:00,2.20027,2.20031,2.20022,2.20026,252.08
2026-06-10 13:05:00,2.20026,2.20038,2.20011,2.20023,139.61
2026-06-10 13:10:00,2.20023,2.20026,2.20022,2.20024,164.94
2026-06-10 13:15:00,2.20024,2.20026,2.19982,2.19984,159.83
2026-06-10 13:20:00,2.19984,2.19985,2.19943,2.19944,102.36
2026-06-10 13:25:00,2.19944,2.19955,2.19919,2.1993,170.39
2026-06-10 13:30:00,2.1993,2.19937,2.19912,2.19919,156.23
2026-06-10 13:35:00,2.19919,2.19921,2.19899,2.19901,128.02
2026-06-10 13:40:00,2.19901,2.19917,2.19888,2.19904,115.75
2026-06-10 13:45:00,2.19904,2.19916,2.19886,2.19897,169.2
2026-06-10 13:50:00,2.19897,2.19936,2.19891,2.1993,145.32
2026-06-10 13:55:00,2.1993,2.19948,2.19917,2.19935,142.39
2026-06-10 14:00:00,2.19935,2.19941,2.19927,2.19933,58.32
2026-06-10 14:05:00,2.19933,2.19967,2.19926,2.1996,133.07
2026-06-10 14:10:00,2.1996,2.19961,2.19926,2.19927,152.31
2026-06-10 14:15:00,2.19927,2.19935,2.19905,2.19914,261.52
2026-06-10 14:20:00,2.19914,2.19924,2.19909,2.19919,185.31
2026-06-10 14:25:00,2.19919,2.1995,2.19917,2.19947,178.37
2026-06-10 14:30:00,2.19947,2.19969,2.19945,2.19967,156.16
2026-06-10 14:35:00,2.19967,2.19978,2.19962,2.19973,293.16
2026-06-10 14:40:00,2.19973,2.19975,2.19965,2.19966,203.53
2026-06-10 14:45:00,2.19966,2.19971,2.19961,2.19966,217.22
2026-06-10 14:50:00,2.19966,2.19982,2.19958,2.19974,168.61
2026-06-10 14:55:00,2.19974,2.19982,2.19947,2.19956,213.36
2026-06-10 15:00:00,2.19956,2.19956,2.19939,2.19939,106.85
2026-06-10 15:05:00,2.19939,2.19947,2.19909,2.19917,148.64
2026-06-10 15:10:00,2.19917,2.19947,2.19912,2.19943,128.47
2026-06-10 15:15:00,2.19943,2.1997,2.19933,2.19959,210.46
2026-06-10 15:20:00,2.19959,2.19977,2.1995,2.19968,198.12
2026-06-10 15:25:00,2.19968,2.19982,2.19961,2.19976,97.62
2026-06-10 15:30:00,2.19976,2.1998,2.19952,2.19957,178.36
2026-06-10 15:35:00,2.19957,2.19963,2.19939,2.19945,125.18
2026-06-10 15:40:00,2.19945,2.19988,2.19933,2.19976,113.88
2026-06-10 15:45:00,2.19976,2.19983,2.19964,2.1997,107.65
2026-06-10 15:50:00,2.1997,2.19971,2.19957,2.19958,207.6
2026-06-10 15:55:00,2.19958,2.19976,2.19957,2.19976,106.8
2026-06-10 16:00:00,2.19976,2.19999,2.1997,2.19992,126.78
2026-06-10 16:05:00,2.19992,2.19995,2.19975,2.19978,273.86
2026-06-10 16:10:00,2.19978,2.19989,2.19975,2.19987,233.34
2026-06-10 16:15:00,2.19987,2.20019,2.19976,2.20009,91.32
2026-06-10 16:20:00,2.20009,2.20011,2.20005,2.20007,118.87
2026-06-10 16:25:00,2.20007,2.20022,2.20001,2.20016,243.77
2026-06-10 16:30:00,2.20016,2.20027,2.20007,2.20018,130.61
2026-06-10 16:35:00,2.20018,2.20041,2.20017,2.20039,117.42
